name;zipcode;total_employment;total_senior_employment
Saint-Christophe-et-le-Laris;26298;48,37445117;3,960199005
Sainte-Croix;26299;42,54269848;0
Saint-Dizier-en-Diois;26300;12,35294118;4,117647059
Saint-Donat-sur-l'Herbasse;26301;1675,17372;91,43045735
Sainte-Eulalie-en-Royans;26302;93,31807112;4,094717668
Sainte-Euphémie-sur-Ouvèze;26303;15,81395349;0
Saint-Ferréol-Trente-Pas;26304;44;0
Saint-Gervais-sur-Roubion;26305;149,5299778;7,737259343
Sainte-Jalle;26306;75,99662953;3,985714286
Saint-Jean-en-Royans;26307;966,6657704;40,81613021
Saint-Julien-en-Quint;26308;30,45315576;0
Saint-Julien-en-Vercors;26309;50,57631579;0
Saint-Laurent-d'Onay;26310;11,36396325;0
Saint-Laurent-en-Royans;26311;561,3181625;7,737773153
Saint-Marcel-lès-Sauzet;26312;94,75415275;8
Saint-Marcel-lès-Valence;26313;2226,97663;145,9295365
Saint-Martin-d'Août;26314;53,21178438;0
Saint-Martin-en-Vercors;26315;60,00782437;4
Saint-Martin-le-Colonel;26316;24,76117429;0
Saint-Maurice-sur-Eygues;26317;187,1074748;10,53136181
Saint-May;26318;11,38900375;0
Saint-Michel-sur-Savasse;26319;76,34843828;11,78021978
Saint-Nazaire-en-Royans;26320;220,0442349;15,18143489
Saint-Nazaire-le-Désert;26321;57,39446001;0
Saint-Pantaléon-les-Vignes;26322;144,3900381;0
Saint-Paul-lès-Romans;26323;790,921099;51,80550095
Saint-Paul-Trois-Châteaux;26324;4598,374744;380,7114581
Saint-Rambert-d'Albon;26325;2414,309338;80,982072
Saint-Restitut;26326;206,6217758;7,727108072
Saint-Roman;26327;24,89434568;3,975609756
Saint-Sauveur-en-Diois;26328;8,727272727;0
Saint-Sauveur-Gouvernet;26329;38,02247191;4,224719101
Saint-Sorlin-en-Valloire;26330;620,8802807;12,05982255
Saint-Thomas-en-Royans;26331;334,9026332;6,268850189
Saint-Uze;26332;497,2173523;41,91551646
Saint-Vallier;26333;3101,229763;172,1142145
Salettes;26334;46,70580246;4
Salles-sous-Bois;26335;27,63882841;0
Saou;26336;139,7496402;11,95374175
Saulce-sur-Rhône;26337;747,9815637;28,931702
Sauzet;26338;346,9078383;33,21510942
Savasse;26339;288,9373485;12
Séderon;26340;130,75152;7,923076923
Serves-sur-Rhône;26341;161,4015395;4,223164529
Solérieux;26342;25,02959563;0
Souspierre;26343;15,77434993;0
Soyans;26344;55,49007075;3,965116279
Suze-la-Rousse;26345;448,0924919;30,18226216
Suze;26346;53,62162835;0
Tain-l'Hermitage;26347;3204,206162;194,2052456
Taulignan;26348;337,2993401;23,596162
Tersanne;26349;50,4764227;0,997886174
Teyssières;26350;7,882877669;0
Les Tonils;26351;8,615384615;0
La Touche;26352;29,37143306;0
Les Tourrettes;26353;192,0415267;7,648577305
Treschenu-Creyers;26354;51,44535428;0
Triors;26355;67,14197662;4,018548946
Truinas;26356;20;0
Tulette;26357;618,5580598;37,06612629
Upie;26358;240,4095916;20,80172541
Vachères-en-Quint;26359;7,724137931;0
Valaurie;26360;273,101263;39,51960756
Valdrôme;26361;31,79610999;0
Valence;26362;43854,55794;4009,011428
Valouse;26363;18,48349637;0
Vassieux-en-Vercors;26364;137,1001855;4
Vaunaveys-la-Rochette;26365;110,4224642;3,979763912
Veaunes;26366;31,61774744;0
Venterol;26367;111,6690144;7,420978076
Vercheny;26368;183,7059463;15,9449309
Verclause;26369;20,11150881;0
Vercoiran;26370;49,03535968;0
Véronne;26371;16;4
Vers-sur-Méouge;26372;18,95652174;0
Vesc;26373;39,71579355;0
Villebois-les-Pins;26374;0;0
Villefranche-le-Château;26375;7,666666667;3,833333333
Villeperdrix;26376;24;0
Vinsobres;26377;393,2966653;17,17241686
Volvent;26378;17,4344207;0
Granges-les-Beaumont;26379;482,9625991;7,771911299
Gervans;26380;144,5110224;0
Jaillans;26381;119,9742742;0
Saint-Vincent-la-Commanderie;26382;42,23469423;3,516831683
Aclou;27001;24,37593985;0
Acon;27002;40,16403539;4,008474576
Acquigny;27003;663,1864043;37,68345777
Aigleville;27004;52,45767334;0
Ailly;27005;193,7629443;8
Aizier;27006;15,33859706;0
Ajou;27007;33,37496406;0
Alizay;27008;942,4528402;69,37692235
Ambenay;27009;262,169667;58,09264161
Amécourt;27010;19,13612127;0
Amfreville-la-Campagne;27011;244,145807;0
Amfreville-les-Champs;27012;33,42978065;0
Amfreville-sous-les-Monts;27013;30,01856647;0
Amfreville-sur-Iton;27014;75,94697796;8
Andé;27015;179,9786492;11,31283078
Les Andelys;27016;3696,900649;162,9661274
Angerville-la-Campagne;27017;483,5861492;32,38641478
Appeville-Annebault;27018;49,16440983;4,032166706
Armentières-sur-Avre;27019;23,55578381;0
Arnières-sur-Iton;27020;140,0256695;4,056015277
Asnières;27021;76,22893736;0
Aubevoye;27022;2646,10414;174,837249
Aulnay-sur-Iton;27023;54,53436725;0
Le Roncenay-Authenay;27024;80,22854995;0
Autheuil-Authouillet;27025;177,7463873;4,903235679
Authevernes;27026;26,15676381;3,357166248
Les Authieux;27027;54,63691504;4,477366255
Authou;27028;39,98892201;12,17751479
Aviron;27031;111,7533746;3,989168212
Avrilly;27032;32,59973653;4,063348416
Bacquepuis;27033;32;0
Bacqueville;27034;92,67378019;0
Bailleul-la-Vallée;27035;31,8;0
Bâlines;27036;93,67123704;8,140350877
Barc;27037;110,8204699;0
Les Barils;27038;344,9985789;15,39355614
Barneville-sur-Seine;27039;65,24833822;0
Barquet;27040;97,16449003;4,00729927
La Barre-en-Ouche;27041;324,5821949;4,199975284
Barville;27042;26,2980016;0
Les Baux-de-Breteuil;27043;59,25665902;4,072617247
Les Baux-Sainte-Croix;27044;51,99231508;0
Bazincourt-sur-Epte;27045;57,98690736;3,00555351
Bazoques;27046;12;0
Beaubray;27047;84,27176763;8,098937111
Beauficel-en-Lyons;27048;23,06207616;0
Beaumesnil;27049;248,4847354;8,018763288
Beaumontel;27050;165,8649773;4
Beaumont-le-Roger;27051;1476,064698;45,76604939
Le Bec-Hellouin;27052;71,25895686;7,970943675
Le Bec-Thomas;27053;16,00997506;0
Bémécourt;27054;95,47341078;0
Bérengeville-la-Campagne;27055;19,52024674;0
Bernay;27056;6342,94368;323,0372264
Bernienville;27057;23,92015461;0
Bernières-sur-Seine;27058;136,4763908;4
Bernouville;27059;84,73200556;8,238410596
Berthenonville;27060;11,80655266;0
Berthouville;27061;27,16585114;0
Berville-en-Roumois;27062;70,86979889;7,836211101
Berville-la-Campagne;27063;21,33479058;0
Berville-sur-Mer;27064;37,06412119;0
Beuzeville;27065;1942,861326;62,18008697
Bézu-la-Forêt;27066;31,97066812;4
Bézu-Saint-Éloi;27067;288,9855245;11,28280809
Bois-Anzeray;27068;28,21784981;0
Bois-Arnault;27069;93,55295052;0
Boisemont;27070;133,2308696;4,036697248
Le Bois-Hellain;27071;20;0
Bois-Jérôme-Saint-Ouen;27072;44,619626;0
Bois-le-Roi;27073;79,92473021;11,65429364
Boisney;27074;47,48430753;0
Bois-Normand-près-Lyre;27075;75,78529424;0
Boisset-les-Prévanches;27076;59,04398016;3,928571429
Boissey-le-Châtel;27077;106,316459;6,986438378
La Boissière;27078;16,01565224;4
Boissy-Lamberville;27079;57,10340687;0
Boncourt;27081;25,51995787;3,744236923
La Bonneville-sur-Iton;27082;269,3416202;12,07403383
Bonneville-Aptot;27083;15,69490625;0
Bosc-Bénard-Commin;27084;4,091304348;0
Bosc-Bénard-Crescy;27085;32,01515172;0
Bosc-Renoult-en-Ouche;27088;13,45714286;4,485714286
Bosc-Renoult-en-Roumois;27089;75,0299263;4,009367681
Le Bosc-Roger-en-Roumois;27090;579,9838946;48,16203813
Bosgouet;27091;160,6824591;11,38460027
Bosguérard-de-Marcouville;27092;74,09163203;7,946932007
Bosnormand;27093;36,28471719;0
Bosquentin;27094;26,68769274;0
Bosrobert;27095;98,49610878;16,02857265
Les Bottereaux;27096;42,10703046;0
Bouafles;27097;132,4363265;4,13125
Bouchevilliers;27098;8,818142916;0
Le Boulay-Morin;27099;68,9424889;0
Boulleville;27100;755,70832;31,50215931
Bouquelon;27101;27,85153542;0
Bouquetot;27102;80,5693596;13,67014387
Bourg-Achard;27103;1820,116224;69,85565891
Bourg-Beaudouin;27104;85,07444174;4
Bourgtheroulde-Infreville;27105;1100,032247;89,85455777
Bournainville-Faverolles;27106;29,00105595;0
Bourneville;27107;178,8954957;8,0608004
Bourth;27108;419,5559338;15,23770112
Bray;27109;20,75141887;0
Brestot;27110;22,92900581;0
Bretagnolles;27111;42,64604232;4,266649599
Breteuil;27112;1275,55823;39,85426073
Brétigny;27113;12,05233518;0
Breuilpont;27114;366,4157003;33,14028407
Breux-sur-Avre;27115;52,82105537;0
Brionne;27116;1879,808928;42,92046236
Broglie;27117;440,0814142;7,03044208
Brosville;27118;127,7526926;8,282088675
Bueil;27119;301,4656932;19,1771577
Burey;27120;77,72532024;0
Bus-Saint-Rémy;27121;56,64889151;12
Cahaignes;27122;32,17415785;0
Caillouet-Orgeville;27123;272,7083169;11,66419478
Cailly-sur-Eure;27124;28,9494724;0
Calleville;27125;44,50583047;0
Campigny;27126;128,0810347;8,047437364
Canappeville;27127;112,3572164;0
Cantiers;27128;10,81545064;0
Caorches-Saint-Nicolas;27129;116,5353019;4,028788053
Capelle-les-Grands;27130;45,69488912;0
Carsix;27131;186,3967953;0
Caugé;27132;58,6542645;3,139265463
Caumont;27133;91,37539071;0
Cauverville-en-Roumois;27134;38,97993193;3,928265773
Cesseville;27135;37,53933191;0
Chaignes;27136;111,7892613;7,824082172
Chaise-Dieu-du-Theil;27137;15,65672075;0
Chamblac;27138;139,5273633;0
Chambord;27139;16,93506494;0
Chambray;27140;63,80262741;4
Champ-Dolent;27141;6,941176471;0
Champenard;27142;265,6848858;12,54539887
Champignolles;27143;8,318488529;0
Champigny-la-Futelaye;27144;27,92694449;0
Chanteloup;27145;8,090909091;0
La Chapelle-Bayvel;27146;79,69337961;3,632545932
La Chapelle-du-Bois-des-Faulx;27147;51,50644713;11,92738483
La Chapelle-Gauthier;27148;77,31074875;4,99287591
La Chapelle-Hareng;27149;27,68198515;0
La Chapelle-Réanville;27150;117,7300308;0
Charleval;27151;1393,243969;65,95625668
Château-sur-Epte;27152;59,57207003;3,92654424
Chauvincourt-Provemont;27153;28,07674206;0
Chavigny-Bailleul;27154;82,80040449;0
Chennebrun;27155;8;0
Chéronvilliers;27156;58,95909305;0
Le Chesne;27157;95,27998313;0
Cierrey;27158;52,94576898;0
Cintray;27159;50,74359457;0
Civières;27160;16,17751375;0
Claville;27161;182,9346406;8,291187739
Collandres-Quincarnon;27162;7,793501355;0
Colletot;27163;4;0
Combon;27164;55,14276671;0
Conches-en-Ouche;27165;1808,554834;100,1481471
Condé-sur-Iton;27166;115,7090279;0
Condé-sur-Risle;27167;53,31850586;7,466666667
Connelles;27168;41,20729033;0
Conteville;27169;129,2734965;12,14380649
Cormeilles;27170;529,4564447;28,09599313
Le Cormier;27171;50,58081386;0
Corneuil;27172;120,3198912;0
Corneville-la-Fouquetière;27173;3,630252101;0
Corneville-sur-Risle;27174;571,1371361;36,88789511
Corny;27175;46,66665381;0
Coudray;27176;12,82142344;0
Coudres;27177;59,20302509;0
Courbépine;27179;126,9252051;0
Courcelles-sur-Seine;27180;287,2897305;9,474895027
Courdemanche;27181;63,01251354;10,87736016
Courteilles;27182;19,86111111;0
La Couture-Boussey;27183;554,9502836;36,10986836
Crasville;27184;15,43477242;0
Crestot;27185;22,73832833;0
Criquebeuf-la-Campagne;27187;35,7458252;0
Criquebeuf-sur-Seine;27188;710,5167295;30,7707578
La Croisille;27189;24,14523449;4,072617247
Croisy-sur-Eure;27190;174,1979174;6,68097345
La Croix-Saint-Leufroy;27191;204,0317185;11,99999684
Crosville-la-Vieille;27192;183,028099;8,091370558
Croth;27193;159,1131411;11,47877927
Cuverville;27194;12;0
Dame-Marie;27195;24,36065312;0
Les Damps;27196;183,4065553;14,97378091
Dampsmesnil;27197;19,9457158;8,018141683
Damville;27198;844,3974277;34,38504842
Dangu;27199;130,4514541;3,927631579
Dardez;27200;4;0
Daubeuf-la-Campagne;27201;25,00927104;0
Daubeuf-près-Vatteville;27202;39,31383558;0
Douains;27203;307,3442299;10,26520207
Doudeauville-en-Vexin;27204;31,81413324;0
Douville-sur-Andelle;27205;24,00011151;0
Droisy;27206;27,6291994;0
Drucourt;27207;79,06952187;0
Duranville;27208;20,31632851;0
Écaquelon;27209;69,66431853;0
Écardenville-la-Campagne;27210;91,78157245;0
Écardenville-sur-Eure;27211;61,96659141;4,024922118
Écauville;27212;28,58019726;4,035087719
Écos;27213;207,604331;0
Écouis;27214;200,2207729;12,85790553
Ecquetot;27215;31,55501832;0
Émalleville;27216;66,92962417;3,879828326
Émanville;27217;95,59222405;2,677525298
Épaignes;27218;468,7486371;24,24183556
Épégard;27219;33,3359841;0
Épieds;27220;36,29032258;0
Épinay;27221;28,83042658;0
Épreville-en-Lieuvin;27222;15,23444976;0
Épreville-en-Roumois;27223;23,22867919;0
Épreville-près-le-Neubourg;27224;28,09638554;4,016064257
Les Essarts;27225;18,97674419;0
Étrépagny;27226;1718,697135;35,41733455
Étréville;27227;85,84333898;4,171617162
Éturqueraye;27228;16,04285714;0
Évreux;27229;37238,92258;2474,60405
Ézy-sur-Eure;27230;747,4212208;19,12060425
Fains;27231;77,23751252;0
Farceaux;27232;23,7538845;3,81251399
Fatouville-Grestain;27233;81,25247311;0
Fauville;27234;202,5742358;9,568054147
Faverolles-la-Campagne;27235;20,2020202;0
Le Favril;27237;32,36363636;0
Ferrières-Haut-Clocher;27238;97,88593911;4,334128878
Ferrières-Saint-Hilaire;27239;64,91513492;3,96812749
La Ferrière-sur-Risle;27240;70,79248171;8,426229508
Feuguerolles;27241;12,12021281;0
Le Fidelaire;27242;108,6997346;11,90438247
Fiquefleur-Équainville;27243;99,43685178;0
Flancourt-Catelon;27244;36,00085022;0
Fleury-la-Forêt;27245;59,55439129;0
Fleury-sur-Andelle;27246;859,6243687;31,07351344
Flipou;27247;26,57601772;4
Folleville;27248;15,69696285;0
Fontaine-Bellenger;27249;167,9178199;3,97737983
Fontaine-Heudebourg;27250;74,97515919;11,84895105
Fontaine-l'Abbé;27251;61,98593067;0
Fontaine-la-Louvet;27252;61,19267444;3,696962853
Fontaine-la-Soret;27253;84,11325269;4,134356594
Fontaine-sous-Jouy;27254;72,68530544;0
Fontenay;27255;64,89400549;0
La Forêt-du-Parc;27256;30,279823;0
Forêt-la-Folie;27257;64,59083119;8
Fort-Moville;27258;73,96320898;0
Foucrainville;27259;18,46153846;0
Foulbec;27260;69,88887541;0
Fouqueville;27261;92,40350016;0
Fourges;27262;88,47103474;0
Fourmetot;27263;151,9050251;3,759947815
Fours-en-Vexin;27264;43,74775379;0
Francheville;27265;273,5563947;4,029833613
Franqueville;27266;56,2725492;0
Freneuse-sur-Risle;27267;34,5052617;0
Le Fresne;27268;35,49823818;0
Fresne-Cauverville;27269;24,01061919;4
Fresne-l'Archevêque;27270;37,61259119;4,06075743
Fresney;27271;12,50485437;0
Gadencourt;27273;78,86608049;7,882191813
Gaillardbois-Cressenville;27274;48,22268093;4,038554217
Gaillon;27275;2979,70907;161,9524102
Gamaches-en-Vexin;27276;45,09255184;4,012539185
Garencières;27277;39,67885169;0
Garennes-sur-Eure;27278;428,885763;15,66836587
Gasny;27279;1300,997844;91,86225587
Gauciel;27280;112,3860738;0
Gaudreville-la-Rivière;27281;37,54884689;4,219022945
Gauville-la-Campagne;27282;109,1530393;12,25943628
Gisay-la-Coudre;27283;60,82529543;0
Gisors;27284;4636,981246;213,4462343
Giverny;27285;166,8856934;20,24078124
Giverville;27286;86,58989319;8
Glisolles;27287;78,55168731;8,077953715
Glos-sur-Risle;27288;70,88300736;0
La Goulafrière;27289;55,09326934;8,092485549
Goupillières;27290;53,01375534;0
Gournay-le-Guérin;27291;20,11800447;0
Gouttières;27292;15,95997528;0
Gouville;27293;225,0285451;0
Grainville;27294;44,1761749;0
Grand-Camp;27295;98,38130699;4,07032967
Granchain;27296;55,42690384;4,058823529
Grandvilliers;27297;46,61769327;0
Graveron-Sémerville;27298;7,945762712;0
Gravigny;27299;1311,340126;70,67731247
Grosley-sur-Risle;27300;48,33529758;0
Gross_uvre;27301;230,6894856;27,98909815
Le Gros-Theil;27302;113,2755799;0
Guernanville;27303;7,591836735;3,795918367
Guerny;27304;23,51884131;7,813953488
La Guéroulde;27305;89,04168529;0
Guichainville;27306;1647,422818;137,4846525
Guiseniers;27307;56,00714732;0
Guitry;27308;66,94961673;4,26984127
L'Habit;27309;27,28780372;4,077071755
Hacqueville;27310;50,21360597;0
Harcourt;27311;338,089876;0
Hardencourt-Cocherel;27312;17,64596594;0,985921528
La Harengère;27313;30,96070468;0
Harquency;27315;39,62207228;0
Hauville;27316;110,830137;0
La Haye-Aubrée;27317;35,51921381;0
La Haye-de-Calleville;27318;48,87267228;0
La Haye-de-Routot;27319;28,21865293;0
La Haye-du-Theil;27320;75,73217379;0
La Haye-le-Comte;27321;18,83954952;4
La Haye-Malherbe;27322;173,7855636;0
La Haye-Saint-Sylvestre;27323;44,61731662;0
Hébécourt;27324;64,80992248;0
Hecmanville;27325;16,70544606;0
Hécourt;27326;39,40465709;4,069164265
Hectomare;27327;7,849381085;0
Hennezis;27329;88,52438299;0
Herqueville;27330;112,5831916;7,917946239
Heubécourt-Haricourt;27331;36,35832239;0
Heudebouville;27332;878,3753997;57,37738542
Heudicourt;27333;64,16383755;4
Heudreville-en-Lieuvin;27334;11,73242196;0
Heudreville-sur-Eure;27335;136,6244969;12
La Heunière;27336;22,62497433;0
Heuqueville;27337;36,92146579;4
Les Hogues;27338;61,50723218;0
Hondouville;27339;866,8077011;41,3383124
Honguemare-Guenouville;27340;63,87205305;0
L'Hosmes;27341;4;0
Houetteville;27342;37,31572327;0
Houlbec-Cocherel;27343;191,8106463;12,13372957
Houlbec-près-le-Gros-Theil;27344;12,32142857;0
La Houssaye;27345;24,58595331;0
Houville-en-Vexin;27346;67,95440268;4
Huest;27347;88,93588567;7,962791289
Igoville;27348;711,8135751;35,14481866
Illeville-sur-Montfort;27349;76,56897935;3,999990993
Illiers-l'Évêque;27350;140,8432784;8,028958613
Incarville;27351;1052,085406;66,78436125
Irreville;27353;54,07264379;0
Iville;27354;155,8116367;7,553784861
Ivry-la-Bataille;27355;558,2893911;24,51702352
Jonquerets-de-Livet;27356;15,89003436;0
Jouy-sur-Eure;27358;78,9035347;6,702095397
Juignettes;27359;28,55936102;0
Jumelles;27360;40,22457218;0
La Lande-Saint-Léger;27361;32,55124937;0
Landepéreuse;27362;56,85459773;4,091965045
Le Landin;27363;16,22667173;0
Launay;27364;103,4579088;4
Léry;27365;279,9539693;4
Letteguives;27366;20,25131372;4,058536585
Lieurey;27367;291,3751189;3,997120606
Lignerolles;27368;23,74107437;0
Lilly;27369;7,887323944;0
Lisors;27370;54,66949199;0
Livet-sur-Authou;27371;16,07814045;0
Longchamps;27372;68,07565586;0
Lorleau;27373;4;0
Louversey;27374;64,08309387;4
Louviers;27375;8487,803777;488,2219063
Louye;27376;34,97142857;0
Lyons-la-Forêt;27377;291,1536523;2,474574663
La Madeleine-de-Nonancourt;27378;366,5502124;24,17293276
Mainneville;27379;52,85078924;0
Malleville-sur-le-Bec;27380;44,93362774;0
Malouy;27381;0,993445172;0
Mandeville;27382;34,00580158;3,974763407
Mandres;27383;20,02987039;0
Manneville-la-Raoult;27384;36,74276622;4,103379722
Manneville-sur-Risle;27385;306,3216812;16,05070581
Le Manoir;27386;182,5430862;0
Manthelon;27387;49,62773372;0
Marais-Vernier;27388;59,84032549;0
Marbeuf;27389;85,11986699;7,204692321
Marcilly-la-Campagne;27390;109,7144;8,199600798
Marcilly-sur-Eure;27391;188,490292;20,15462319
Martagny;27392;24;0
Martainville;27393;45,69837212;0
Martot;27394;464,8844551;30,91239678
Mélicourt;27395;20,35731709;4,12371134
Ménesqueville;27396;63,72808564;3,919821826
Ménilles;27397;219,6819514;9,057615819
Menneval;27398;531,2005567;13,14633559
Mercey;27399;12,23377118;0
Merey;27400;20,12048193;4,024096386
Le Mesnil-Fuguet;27401;30,77440615;0
Le Mesnil-Hardray;27402;12,65377358;0
Le Mesnil-Jourdain;27403;17,84169774;0
Mesnil-Rousset;27404;16,32286996;0
Mesnil-sous-Vienne;27405;4,072727273;0
Mesnil-sur-l'Estrée;27406;208,7750958;8,047284518
Mesnil-Verclives;27407;8,059479554;0
Mézières-en-Vexin;27408;44,34123223;8,075829384
Miserey;27410;359,3692007;37,86229749
Moisville;27411;15,78046528;0
Montaure;27412;111,7968471;3,91954023
Montfort-sur-Risle;27413;353,5007987;9,449504615
Montreuil-l'Argillé;27414;496,9381484;44,66247314
Morainville-Jouveaux;27415;49,87082838;4,010619189
Buis-sur-Damville;27416;118,1983624;4,120837032
Morgny;27417;90,0353444;3,780290792
Morsan;27418;4;0
Mouettes;27419;47,51369145;3,966480447
Mouflaines;27420;27,32265469;3,764705882
Mousseaux-Neuville;27421;78,47632253;3,976154993
Muids;27422;107,8178558;3,976771196
Muzy;27423;79,45489358;1,122849785
Nagel-Séez-Mesnil;27424;107,2970409;8,33013085
Nassandres;27425;817,5438782;52,63077336
Neaufles-Saint-Martin;27426;190,1408698;3,882758621
Neaufles-Auvergny;27427;153,8877401;8,201022508
Le Neubourg;27428;3866,738257;193,9667318
Neuilly;27429;18,21721639;3,921052632
La Neuve-Grange;27430;19,96178344;0
La Neuve-Lyre;27431;89,18255731;20,40252256
La Neuville-du-Bosc;27432;102,7098145;12,0636491
Neuville-sur-Authou;27433;28,22144678;0
Noards;27434;20,37593029;0
La Noë-Poulain;27435;15,83361706;0
Nogent-le-Sec;27436;61,20693217;4,05
Nojeon-en-Vexin;27437;43,42641037;0
Nonancourt;27438;1000,312936;37,99616556
Normanville;27439;668,7142556;36,61077045
Notre-Dame-de-l'Isle;27440;152,718662;16,03733608
Notre-Dame-d'Épine;27441;8,216216216;0
Notre-Dame-du-Hamel;27442;36,47890414;0
Le Noyer-en-Ouche;27444;26,57424695;3,796320993
Noyers;27445;108,9148984;4,094018389
Ormes;27446;56,19892768;0
Orvaux;27447;76,75228764;12,1206074
Pacy-sur-Eure;27448;2920,068479;289,2119962
Panilleuse;27449;48,40591523;4,035634744
Parville;27451;78,44684607;5,92406008
Perriers-la-Campagne;27452;40,29105353;0
Perriers-sur-Andelle;27453;450,6664647;24,95743887
Perruel;27454;40,05960265;0
Piencourt;27455;56,77767181;4,363636364
Pinterville;27456;89,83561406;0
Piseux;27457;44,28497077;8,036474164
Pîtres;27458;795,9140927;60,82048577
Les Places;27459;3,84;0
Plainville;27460;2,801922316;0
Le Planquay;27462;19,86881317;0
Plasnes;27463;143,5804586;0
Le Plessis-Grohan;27464;58,39214328;7,663461538
Le Plessis-Hébert;27465;24,35175879;8,140703518
Le Plessis-Sainte-Opportune;27466;24,07443069;0
